iShares U.S. Real Estate ETF
Inception Date,"Jun 12, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$4,512,359,089"
Shares Outstanding,"60,550,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"SHO","SUNSTONE HOTEL INVESTORS INC.","US8678921011","B034LG1","0.3522","Financials","Equity","$15,875,239","1,132,328","14.02","New York Stock Exchange Inc.","15,875,238.56"
"PEB","PEBBLEBROOK HOTEL TRUST REIT","US70509V1008","B4XBDV9","0.3482","Financials","Equity","$15,693,032","389,889","40.25","New York Stock Exchange Inc.","15,693,032.25"
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","US7201902068","B3M3278","0.3370","Financials","Equity","$15,190,088","838,768","18.11","New York Stock Exchange Inc.","15,190,088.48"
"MFA","MFA FINANCIAL INC.","US55272X1028","2418162","0.3336","Financials","Equity","$15,036,804","2,012,959","7.47","New York Stock Exchange Inc.","15,036,803.73"
"RHP","RYMAN HOSPITALITY PROPERTIES REIT","US78377T1079","B8QV5C9","0.3266","Financials","Equity","$14,720,326","278,583","52.84","New York Stock Exchange Inc.","14,720,325.72"
"CBL","CBL & ASSOCIATES PROPERTIES INC.","US1248301004","2167475","0.3228","Financials","Equity","$14,548,782","926,674","15.70","New York Stock Exchange Inc.","14,548,781.80"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","US58463J3041","B0JL5L9","0.3187","Financials","Equity","$14,363,898","1,135,486","12.65","New York Stock Exchange Inc.","14,363,897.90"
"GEO","GEO GROUP REIT INC","US36162J1060","BNLYWQ1","0.3140","Industrials","Equity","$14,153,137","405,534","34.90","New York Stock Exchange Inc.","14,153,136.60"
"CLNY","COLONY CAPITAL INC CLASS A","US19624R1068","B4K0074","0.3081","Financials","Equity","$13,888,471","610,214","22.76","New York Stock Exchange Inc.","13,888,470.64"
"PGRE","PARAMOUNT GROUP REIT INC","US69924R1086","BSL7HC6","0.3074","Financials","Equity","$13,854,224","783,167","17.69","New York Stock Exchange Inc.","13,854,224.23"
"CSAL","COMMUNICATIONS SALES AND LEASING I","US20341J1043","BVYV0D8","0.3061","Financials","Equity","$13,796,655","649,866","21.23","NASDAQ","13,796,655.18"
"DRH","DIAMONDROCK HOSPITALITY CO.","US2527843013","B090B96","0.2977","Financials","Equity","$13,418,279","1,090,917","12.30","New York Stock Exchange Inc.","13,418,279.10"
"WPG","WP GLIMCHER INC","US92939N1028","BVCY4B5","0.2964","Financials","Equity","$13,358,803","1,006,692","13.27","New York Stock Exchange Inc.","13,358,802.84"
"BDN","BRANDYWINE REALTY TRUST REIT","US1053682035","2518954","0.2935","Financials","Equity","$13,228,295","977,701","13.53","New York Stock Exchange Inc.","13,228,294.53"
"HR","HEALTHCARE REALTY TRUST REIT INC","US4219461047","2417921","0.2931","Financials","Equity","$13,210,186","545,650","24.21","New York Stock Exchange Inc.","13,210,186.50"
"AMH","AMERICAN HOMES RENT REIT CLASS A","US02665T3068","BCF5RR9","0.2842","Financials","Equity","$12,808,193","770,186","16.63","New York Stock Exchange Inc.","12,808,193.18"
"XHR","XENIA HOTELS RESORTS REIT INC","US9840171030","BVV6CY1","0.2705","Financials","Equity","$12,194,248","606,981","20.09","New York Stock Exchange Inc.","12,194,248.29"
"KRG","KITE REALTY GROUP TRUST REIT","US49803T3005","BPBSZJ1","0.2611","Financials","Equity","$11,768,426","454,204","25.91","New York Stock Exchange Inc.","11,768,425.64"
