iShares U.S. Real Estate ETF
Inception Date,"Jun 12, 2000"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$4,319,371,019"
Shares Outstanding,"57,250,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"ACC","US0248351001","B02H871","AMERICAN CAMPUS COMMUNITIES INC.","0.5405","Equity","Financials","$23,301,458","588,718","39.58","New York Stock Exchange Inc.","23,301,458.44"
"HME","US4373061039","2414074","HOME PROPERTIES INC.","0.5265","Equity","Financials","$22,700,097","303,153","74.88","New York Stock Exchange Inc.","22,700,096.64"
"ELS","US29472R1086","2563125","EQUITY LIFESTYLE PROPERTIES INC.","0.5192","Equity","Financials","$22,386,615","419,854","53.32","New York Stock Exchange Inc.","22,386,615.28"
"LHO","US5179421087","2240161","LASALLE HOTEL PROPERTIES","0.4970","Equity","Financials","$21,426,427","592,545","36.16","New York Stock Exchange Inc.","21,426,427.20"
"BMR","US09063H1077","B02GMQ5","BIOMED REALTY TRUST REIT INC","0.4944","Equity","Financials","$21,316,477","1,056,317","20.18","New York Stock Exchange Inc.","21,316,477.06"
"CXW","US22025Y4070","2759418","CORRECTIONS CORPORATION OF AMERICA","0.4890","Equity","Financials","$21,083,244","612,885","34.40","New York Stock Exchange Inc.","21,083,244.00"
"HIW","US4312841087","2420640","HIGHWOODS PROPERTIES INC.","0.4770","Equity","Financials","$20,566,148","487,465","42.19","New York Stock Exchange Inc.","20,566,148.35"
"RLJ","US74965L1017","B3PY1N7","RLJ LODGING TRUST REIT","0.4762","Equity","Financials","$20,530,887","692,675","29.64","New York Stock Exchange Inc.","20,530,887.00"
"DEI","US25960P1093","B1G3M58","DOUGLAS EMMETT INC.","0.4713","Equity","Financials","$20,319,018","714,201","28.45","New York Stock Exchange Inc.","20,319,018.45"
"CUBE","US2296631094","B6SW913","CUBESMART","0.4680","Equity","Financials","$20,175,052","854,513","23.61","New York Stock Exchange Inc.","20,175,051.93"
"TWO","US90187B1017","B563MS9","TWO HARBORS INVESTMENT REIT CORP","0.4656","Equity","Financials","$20,071,618","1,920,729","10.45","New York Stock Exchange Inc.","20,071,618.05"
"FCE.A","US3455501078","2346456","FOREST CITY ENTERPRISES INC. CL A","0.4616","Equity","Financials","$19,900,954","880,963","22.59","New York Stock Exchange Inc.","19,900,954.17"
"WRI","US9487411038","2946618","WEINGARTEN REALTY INVESTORS REIT","0.4588","Equity","Financials","$19,781,494","591,375","33.45","New York Stock Exchange Inc.","19,781,493.75"
"OUT","US69007J1060","BSP6611","OUTFRONT MEDIA INC","0.4547","Equity","Financials","$19,603,958","717,568","27.32","New York Stock Exchange Inc.","19,603,957.76"
"RPAI","US76131V2025","B7QR337","RETAIL PROPERTIES OF AMERICA REIT","0.4458","Equity","Financials","$19,219,635","1,239,177","15.51","New York Stock Exchange Inc.","19,219,635.27"
"EQC","US2946281027","BPH3N63","EQUITY COMMONWEALTH REIT","0.4144","Equity","Financials","$17,865,592","680,594","26.25","New York Stock Exchange Inc.","17,865,592.50"
"CXP","US1982872038","BFLY9C0","COLUMBIA PROPERTY REIT INC TRUST","0.4110","Equity","Financials","$17,718,652","655,518","27.03","New York Stock Exchange Inc.","17,718,651.54"
"EPR","US26884U1097","B8XXZP1","EPR PROPERTIES","0.4036","Equity","Financials","$17,400,081","299,279","58.14","New York Stock Exchange Inc.","17,400,081.06"
"BEE","US86272T1060","2438654","STRATEGIC HOTELS & RESORTS INC.","0.4032","Equity","Financials","$17,381,897","1,441,285","12.06","New York Stock Exchange Inc.","17,381,897.10"
