iShares Global Financials ETF
Inception Date,"Nov 12, 2001"
Fund Holdings as of,"12-May-2015"
Total Net Assets,"$291,834,461"
Shares Outstanding,"4,900,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"SL.","GB00BVFD7Q58","BVFD7Q5","STANDARD LIFE PLC","0.2042","Equity","Financials","United Kingdom","$593,071","80,818","7.34","London Stock Exchange","USD","GBP","0.64","593,070.75"
"11","HK0011000095","6408374","HANG SENG BANK LTD","0.1977","Equity","Financials","Hong Kong","$574,102","29,400","19.53","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","574,102.47"
"ESS","US2971781057","2316619","ESSEX PROPERTY TRUST REIT INC","0.1951","Equity","Financials","United States","$566,471","2,548","222.32","New York Stock Exchange Inc.","USD","USD","1.00","566,471.36"
"2388","HK2388011192","6536112","BOC HONG KONG HOLDINGS LTD","0.1946","Equity","Financials","Hong Kong","$565,002","147,000","3.84","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","565,001.77"
"NA","CA6330671034","2077303","NATIONAL BANK OF CANADA","0.1941","Equity","Financials","Canada","$563,523","13,818","40.78","Toronto Stock Exchange","USD","CAD","1.20","563,522.87"
"RF","US7591EP1005","B01R311","REGIONS FINANCIAL CORP","0.1939","Equity","Financials","United States","$563,113","55,370","10.17","New York Stock Exchange Inc.","USD","USD","1.00","563,112.90"
"PFG","US74251V1026","2803014","PRINCIPAL FINANCIAL GROUP INC","0.1919","Equity","Financials","United States","$557,218","10,780","51.69","New York Stock Exchange Inc.","USD","USD","1.00","557,218.20"
"BLND","GB0001367019","0136701","BRITISH LAND CO PLC","0.1897","Equity","Financials","United Kingdom","$550,944","41,552","13.26","London Stock Exchange","USD","GBP","0.64","550,944.32"
"CBK","DE000CBK1001","B90LKT4","COMMERZBANK AG","0.1867","Equity","Financials","Germany","$542,182","39,004","13.90","Xetra","USD","EUR","0.89","542,181.89"
"BDORY","US0595781040","B4N20W2","BANCO DO BRASIL SPONSORED ADR REP","0.1859","Equity","Financials","Brazil","$539,784","58,800","9.18","Non-Nms Quotation Service (Nnqs)","USD","USD","1.00","539,784.00"
"SAB","ES0113860A34","B1X8QN2","BANCO DE SABADELL SA","0.1838","Equity","Financials","Spain","$533,770","201,790","2.65","Bolsa De Madrid","USD","EUR","0.89","533,770.23"
"L","US5404241086","2523022","LOEWS CORP","0.1838","Equity","Financials","United States","$533,742","13,034","40.95","New York Stock Exchange Inc.","USD","USD","1.00","533,742.30"
"KEY","US4932671088","2490911","KEYCORP","0.1823","Equity","Financials","United States","$529,420","35,966","14.72","New York Stock Exchange Inc.","USD","USD","1.00","529,419.52"
"AMG","US0082521081","2127899","AFFILIATED MANAGERS GROUP INC","0.1743","Equity","Financials","United States","$506,090","2,290","221.00","New York Stock Exchange Inc.","USD","USD","1.00","506,090.00"
"KB","US48241A1051","B3DG2Y3","KB FINANCIAL GROUP INC. ADS","0.1707","Equity","Financials","Korea (South)","$495,780","13,102","37.84","New York Stock Exchange Inc.","USD","USD","1.00","495,779.68"
"LSE","GB00B0SWJX34","B0SWJX3","LONDON STOCK EXCHANGE GROUP PLC","0.1704","Equity","Financials","United Kingdom","$494,891","12,740","38.85","London Stock Exchange","USD","GBP","0.64","494,891.42"
"BAER","CH0102484968","B4R2R50","JULIUS BAER GRUPPE AG","0.1691","Equity","Financials","Switzerland","$491,082","9,408","52.20","Six Swiss Exchange Ag","USD","CHF","0.93","491,081.95"
"SLG","US78440X1019","2096847","SL GREEN REALTY REIT CORP","0.1682","Equity","Financials","United States","$488,308","4,018","121.53","New York Stock Exchange Inc.","USD","USD","1.00","488,307.54"
"AGN","NL0000303709","5927375","AEGON NV","0.1678","Equity","Financials","Netherlands","$487,389","60,662","8.03","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","487,388.81"
"CABK","ES0140609019","B283W97","CAIXABANK SA","0.1668","Equity","Financials","Spain","$484,384","96,699","5.01","Bolsa De Madrid","USD","EUR","0.89","484,383.77"
"MAC","US5543821012","2543967","MACERICH REIT","0.1656","Equity","Financials","United States","$480,984","5,880","81.80","New York Stock Exchange Inc.","USD","USD","1.00","480,984.00"
"8308","JP3500610005","6421553","RESONA HOLDINGS INC","0.1650","Equity","Financials","Japan","$479,218","88,200","5.43","Tokyo Stock Exchange","USD","JPY","119.89","479,218.28"
"IAG","AU000000IAG3","6271026","INSURANCE AUSTRALIA GROUP LTD","0.1623","Equity","Financials","Australia","$471,266","107,800","4.37","Asx - All Markets","USD","AUD","1.25","471,266.03"
"POP","ES0113790226","BBHXPN6","BANCO POPULAR ESPANOL SA","0.1543","Equity","Financials","Spain","$448,168","82,181","5.45","Bolsa De Madrid","USD","EUR","0.89","448,168.15"
"BIR","IE0030606259","3070732","BANK OF IRELAND STK EUR0.64","0.1520","Equity","Financials","Ireland","$441,422","1,131,116","0.39","Irish Stock Exchange - All Market","USD","EUR","0.89","441,422.03"
"O","US7561091049","2724193","REALTY INCOME REIT CORP","0.1487","Equity","Financials","United States","$431,859","9,212","46.88","New York Stock Exchange Inc.","USD","USD","1.00","431,858.56"
"XL","IE00B5LRLL25","B5LRLL2","XL GROUP PLC","0.1455","Equity","Financials","United States","$422,407","11,466","36.84","New York Stock Exchange Inc.","USD","USD","1.00","422,407.44"
"CBG","US12504L1098","B6WVMH3","CBRE GROUP INC","0.1395","Equity","Financials","United States","$405,005","10,780","37.57","New York Stock Exchange Inc.","USD","USD","1.00","405,004.60"
"BAP","BMG2519Y1084","2232878","CREDICORP LTD","0.1388","Equity","Financials","Peru","$403,092","2,646","152.34","New York Stock Exchange Inc.","USD","USD","1.00","403,091.64"
"POW","CA7392391016","2697701","POWER CORP. OF CANADA","0.1366","Equity","Financials","Canada","$396,754","14,602","27.17","Toronto Stock Exchange","USD","CAD","1.20","396,753.79"
"KIM","US49446R1095","2491594","KIMCO REALTY REIT CORP","0.1352","Equity","Financials","United States","$392,547","16,268","24.13","New York Stock Exchange Inc.","USD","USD","1.00","392,546.84"
"HBAN","US4461501045","2445966","HUNTINGTON BANCSHARES INC","0.1334","Equity","Financials","United States","$387,257","34,888","11.10","NASDAQ","USD","USD","1.00","387,256.80"
"EBS","AT0000652011","5289837","ERSTE GROUP BANK AG","0.1284","Equity","Financials","Austria","$372,959","12,740","29.27","Wiener Boerse Ag","USD","EUR","0.89","372,958.91"
"UNM","US91529Y1064","2433842","UNUM GROUP","0.1271","Equity","Financials","United States","$369,170","10,682","34.56","New York Stock Exchange Inc.","USD","USD","1.00","369,169.92"
"NAVI","US63938C1080","BLP5GX1","NAVIENT CORP","0.1243","Equity","Financials","United States","$360,832","17,934","20.12","NASDAQ","USD","USD","1.00","360,832.08"
"CMA","US2003401070","2212870","COMERICA INC","0.1236","Equity","Financials","United States","$359,048","7,350","48.85","New York Stock Exchange Inc.","USD","USD","1.00","359,047.50"
"ETFC","US2692464017","2299011","E*TRADE FINANCIAL CORP.","0.1210","Equity","Financials","United States","$351,387","11,956","29.39","NASDAQ","USD","USD","1.00","351,386.84"
"AGS","BE0974264930","B86S2N0","AGEAS NV","0.1196","Equity","Financials","Belgium","$347,306","9,310","37.30","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","347,306.20"
"SLHN","CH0014852781","7437805","SWISS LIFE HOLDING AG","0.1167","Equity","Financials","Switzerland","$338,961","1,372","247.06","Six Swiss Exchange Ag","USD","CHF","0.93","338,961.22"
"CINF","US1720621010","2196888","CINCINNATI FINANCIAL CORP","0.1166","Equity","Financials","United States","$338,465","6,664","50.79","NASDAQ","USD","USD","1.00","338,464.56"
"HMSO","GB0004065016","0406501","HAMMERSON REIT PLC","0.1143","Equity","Financials","United Kingdom","$332,027","31,948","10.39","London Stock Exchange","USD","GBP","0.64","332,027.01"
"LUK","US5272881047","2513012","LEUCADIA CORP","0.1139","Equity","Financials","United States","$330,665","13,818","23.93","New York Stock Exchange Inc.","USD","USD","1.00","330,664.74"
"GBP","-","-","GBP CASH","0.1128","Cash","Cash and/or Derivatives","United Kingdom","$327,626","209","156.63","-","USD","GBP","0.64","327,626.29"
"TMK","US8910271043","2896713","TORCHMARK CORP","0.1120","Equity","Financials","United States","$325,116","5,737","56.67","New York Stock Exchange Inc.","USD","USD","1.00","325,115.79"
"SGP","AU000000SGP0","6850856","STOCKLAND UNITS LTD","0.1114","Equity","Financials","Australia","$323,417","93,198","3.47","Asx - All Markets","USD","AUD","1.25","323,416.86"
"KINV B","SE0000164626","B00GC12","INVESTMENT KINNEVIK","0.1107","Equity","Financials","Sweden","$321,577","9,898","32.49","Nasdaq Omx Nordic","USD","SEK","8.30","321,576.71"
"GMG","AU000000GMG2","B03FYZ4","GOODMAN GROUP","0.1103","Equity","Financials","Australia","$320,426","64,680","4.95","Asx - All Markets","USD","AUD","1.25","320,426.50"
"III","GB00B1YW4409","B1YW440","3I GROUP PLC","0.1095","Equity","Financials","United Kingdom","$318,004","40,123","7.93","London Stock Exchange","USD","GBP","0.64","318,004.10"
"PFG","GB00B1Z4ST84","B1Z4ST8","PROVIDENT FINANCIAL PLC","0.1075","Equity","Financials","United Kingdom","$312,139","6,566","47.54","London Stock Exchange","USD","GBP","0.64","312,139.25"
"DLG","GB00B89W0M42","B89W0M4","DIRECT LINE INSURANCE PLC","0.1054","Equity","Financials","United Kingdom","$306,045","61,250","5.00","London Stock Exchange","USD","GBP","0.64","306,045.21"
"LLC","AU000000LLC3","6512004","LEND LEASE GROUP UNITS","0.1046","Equity","Financials","Australia","$303,876","23,030","13.19","Asx - All Markets","USD","AUD","1.25","303,875.90"
"UBI","IT0003487029","7622225","UNIONE DI BANCHE ITALIANE SCPA","0.1046","Equity","Financials","Italy","$303,762","38,122","7.97","Borsa Italiana S.P.A.","USD","EUR","0.89","303,761.63"
"ASX","AU000000ASX7","6129222","ASX LTD","0.1024","Equity","Financials","Australia","$297,484","8,919","33.35","Asx - All Markets","USD","AUD","1.25","297,483.68"
"EUR","-","-","EUR CASH","0.1006","Cash","Cash and/or Derivatives","European Union","$292,134","260","112.46","-","USD","EUR","0.89","292,133.64"
"CIB","US05968L1026","2082567","BANCOLOMBIA ADR SA","0.1003","Equity","Financials","Colombia","$291,236","6,370","45.72","New York Stock Exchange Inc.","USD","USD","1.00","291,236.40"
"RSA","GB00BKKMKR23","BKKMKR2","RSA INSURANCE GROUP PLC","0.0998","Equity","Financials","United Kingdom","$289,686","43,414","6.67","London Stock Exchange","USD","GBP","0.64","289,686.47"
"PCL","US7292511083","2692397","PLUM CREEK TIMBER COMPANY REIT INC","0.0993","Equity","Financials","United States","$288,394","6,860","42.04","New York Stock Exchange Inc.","USD","USD","1.00","288,394.40"
"RBS","GB00B7T77214","B7T7721","ROYAL BANK OF SCOTLAND GROUP PLC","0.0961","Equity","Financials","United Kingdom","$279,015","50,764","5.50","London Stock Exchange","USD","GBP","0.64","279,015.30"
"ADN","GB0000031285","0003128","ABERDEEN ASSET MANAGEMENT PLC","0.0946","Equity","Financials","United Kingdom","$274,791","40,376","6.81","London Stock Exchange","USD","GBP","0.64","274,790.61"
"NDAQ","US6311031081","2965107","NASDAQ OMX GROUP INC.","0.0920","Equity","Financials","United States","$267,246","5,292","50.50","NASDAQ","USD","USD","1.00","267,246.00"
"IRM","US46284V1017","BVFTF03","IRON MOUNTAIN INC","0.0908","Equity","Financials","United States","$263,718","7,350","35.88","New York Stock Exchange Inc.","USD","USD","1.00","263,718.00"
"BKIA","ES0113307021","B9FLK44","BANKIA SA","0.0888","Equity","Financials","Spain","$257,900","187,964","1.37","Bolsa De Madrid","USD","EUR","0.89","257,900.33"
"GBLB","BE0003797140","7097328","GROUPE BRUXELLES LAMBERT SA","0.0882","Equity","Financials","Belgium","$256,149","3,038","84.31","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","256,149.00"
"BALN","CH0012410517","7124594","BALOISE-HOLDING AG","0.0866","Equity","Financials","Switzerland","$251,537","1,960","128.34","Six Swiss Exchange Ag","USD","CHF","0.93","251,537.22"
"MB","IT0000062957","4574813","MEDIOBANCA BANCA DI CREDITO FINANZ","0.0860","Equity","Financials","Italy","$249,853","24,892","10.04","Borsa Italiana S.P.A.","USD","EUR","0.89","249,853.48"
"GPT","AU000000GPT8","6365866","GPT GROUP","0.0856","Equity","Financials","Australia","$248,580","70,658","3.52","Asx - All Markets","USD","AUD","1.25","248,580.32"
"ZION","US9897011071","2989828","ZIONS BANCORPORATION","0.0839","Equity","Financials","United States","$243,569","8,428","28.90","NASDAQ","USD","USD","1.00","243,569.20"
"DXS","AU000000DXS1","B033YN6","DEXUS PROPERTY GROUP UNITS","0.0834","Equity","Financials","Australia","$242,224","40,866","5.93","Asx - All Markets","USD","AUD","1.25","242,224.33"
"MPL","AU000000MPL3","BRTNNQ5","MEDIBANK PRIVATE LTD","0.0814","Equity","Financials","Australia","$236,329","137,788","1.72","Asx - All Markets","USD","AUD","1.25","236,328.81"
"MGR","AU000000MGR9","6161978","MIRVAC GROUP","0.0804","Equity","Financials","Australia","$233,586","147,882","1.58","Asx - All Markets","USD","AUD","1.25","233,586.27"
"BP","IT0005002883","BKJ9QS7","BANCO POPOLARE","0.0794","Equity","Financials","Italy","$230,702","14,196","16.25","Borsa Italiana S.P.A.","USD","EUR","0.89","230,701.93"
"PBCT","US7127041058","B1W41J2","PEOPLES UNITED FINANCIAL INC","0.0790","Equity","Financials","United States","$229,558","14,994","15.31","NASDAQ","USD","USD","1.00","229,558.14"
"SDR","GB0002405495","0240549","SCHRODERS PLC","0.0787","Equity","Financials","United Kingdom","$228,642","4,410","51.85","London Stock Exchange","USD","GBP","0.64","228,641.68"
"AIV","US03748R1014","2057059","APARTMENT INVESTMENT & MANAGEMENT","0.0784","Equity","Financials","United States","$227,822","5,978","38.11","New York Stock Exchange Inc.","USD","USD","1.00","227,821.58"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.0782","Money Market","Cash and/or Derivatives","United States","$227,183","227","1.00","-","USD","USD","1.00","227,182.98"
"LM","US5249011058","2510615","LEGG MASON INC","0.0780","Equity","Financials","United States","$226,545","4,214","53.76","New York Stock Exchange Inc.","USD","USD","1.00","226,544.64"
"USD","-","-","USD CASH","0.0773","Cash","Cash and/or Derivatives","United States","$224,563","225","100.00","-","USD","USD","1.00","224,563.17"
"EMG","GB00B83VD954","B83VD95","MAN GROUP PLC","0.0720","Equity","Financials","United Kingdom","$209,193","75,754","2.76","London Stock Exchange","USD","GBP","0.64","209,192.78"
"8303","JP3729000004","6730936","SHINSEI BANK LTD","0.0704","Equity","Financials","Japan","$204,354","98,000","2.09","Tokyo Stock Exchange","USD","JPY","119.89","204,353.99"
"HCBK","US4436831071","2437952","HUDSON CITY BANCORP INC","0.0664","Equity","Financials","United States","$192,736","20,482","9.41","NASDAQ","USD","USD","1.00","192,735.62"
"JPY","-","-","JPY CASH","0.0654","Cash","Cash and/or Derivatives","Japan","$189,901","22,767","0.83","-","USD","JPY","119.89","189,900.54"
"AIZ","US04621X1081","2331430","ASSURANT INC","0.0651","Equity","Financials","United States","$189,101","2,940","64.32","New York Stock Exchange Inc.","USD","USD","1.00","189,100.80"
"NVN","AU000000NVN5","BSFJ591","NOVION PROPERTY GROUP","0.0636","Equity","Financials","Australia","$184,699","92,610","1.99","Asx - All Markets","USD","AUD","1.25","184,699.07"
"NABXX","AU0000NABXX6","BXNSWJ4","NATIONAL AUSTRALIA BANK LTD (PLACI","0.0625","Equity","Financials","Australia","$181,455","7,981","22.74","Asx - All Markets","USD","AUD","1.25","181,455.02"
"BSAC","US05965X1090","2136646","BANCO SANTANDER CHILE ADR","0.0620","Equity","Financials","Chile","$180,087","8,134","22.14","New York Stock Exchange Inc.","USD","USD","1.00","180,086.76"
"SGRO","GB00B5ZN1N88","B5ZN1N8","SEGRO REIT PLC","0.0582","Equity","Financials","United Kingdom","$169,080","26,264","6.44","London Stock Exchange","USD","GBP","0.64","169,079.71"
"GNW","US37247D1063","B011WL6","GENWORTH FINANCIAL A INC","0.0571","Equity","Financials","United States","$165,939","20,286","8.18","New York Stock Exchange Inc.","USD","USD","1.00","165,939.48"
"CHF","-","-","CHF CASH","0.0542","Cash","Cash and/or Derivatives","Switzerland","$157,510","146","108.03","-","USD","CHF","0.93","157,509.88"
"BMPS","IT0004984842","BM7SBM9","BANCA MONTE DEI PASCHI DI SIENA SP","0.0519","Equity","Financials","Italy","$150,594","236,577","0.64","Borsa Italiana S.P.A.","USD","EUR","0.89","150,593.54"
"BCH","US0595201064","2834252","BANCO DE CHILE ADS","0.0512","Equity","Financials","Chile","$148,684","2,109","70.50","New York Stock Exchange Inc.","USD","USD","1.00","148,684.50"
"GAM","CH0102659627","B1WHVV3","GAM HOLDING AG","0.0460","Equity","Financials","Switzerland","$133,571","6,076","21.98","Swiss Exchange","USD","CHF","0.93","133,570.92"
"ELEKTRA*","MX01EL000003","2967084","GRUPO ELEKTRA","0.0298","Equity","Financials","Mexico","$86,440","3,431","25.19","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.32","86,440.30"
"SGD","-","-","SGD CASH","0.0237","Cash","Cash and/or Derivatives","Singapore","$68,719","92","74.86","-","USD","SGD","1.34","68,719.28"
"HKD","-","-","HKD CASH","0.0158","Cash","Cash and/or Derivatives","Hong Kong","$45,861","356","12.90","-","USD","HKD","7.75","45,860.79"
"CAD","-","-","CAD CASH","0.0158","Cash","Cash and/or Derivatives","Canada","$45,824","55","83.35","-","USD","CAD","1.20","45,823.84"
"DKK","-","-","DKK CASH","0.0063","Cash","Cash and/or Derivatives","Denmark","$18,171","121","15.07","-","USD","DKK","6.64","18,171.42"
"NOK","-","-","NOK CASH","0.0059","Cash","Cash and/or Derivatives","Norway","$17,075","128","13.38","-","USD","NOK","7.47","17,075.39"
"SEK","-","-","SEK CASH","0.0032","Cash","Cash and/or Derivatives","Sweden","$9,333","77","12.06","-","USD","SEK","8.30","9,332.75"
"AUD","-","-","AUD/USD","0.0005","FX","Cash and/or Derivatives","United States","$1,415","225","1.00","-","USD","USD","1.25","1,415.25"
"MXN","-","-","MXN CASH","0.0002","Cash","Cash and/or Derivatives","Mexico","$604","9","6.53","-","USD","MXN","15.32","603.92"
"CKL1","IE00B06H8J93","B076LH4","IRISH BANK RESOLUTION CORPORATION","0.0000","Equity","Financials","Ireland","$1","47,975","0.00","Irish Stock Exchange - All Market","USD","EUR","0.89","0.54"
"AUD","-","-","AUD CASH","-0.0331","Cash","Cash and/or Derivatives","Australia","-$96,144","-121","79.77","-","USD","AUD","1.25","-96,144.07"
 
