iShares Russell 1000 Growth ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"08-May-2015"
Total Net Assets,"$29,269,183,057"
Shares Outstanding,"291,150,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"MJN","US5828391061","B4W9F29","MEAD JOHNSON NUTRITION","0.1737","Equity","Consumer Staples","$51,049,056","531,761","96.00","New York Stock Exchange Inc.","51,049,056.00"
"TWTR","US90184L1026","BFLR866","TWITTER INC","0.1734","Equity","Information Technology","$50,968,544","1,355,907","37.59","New York Stock Exchange Inc.","50,968,544.13"
"MCO","US6153691059","2252058","MOODYS CORP","0.1727","Equity","Financials","$50,740,926","470,346","107.88","New York Stock Exchange Inc.","50,740,926.48"
"BMRN","US09061G1013","2437071","BIOMARIN PHARMACEUTICAL INC","0.1713","Equity","Health Care","$50,324,416","413,648","121.66","NASDAQ","50,324,415.68"
"SYK","US8636671013","2853688","STRYKER CORP","0.1696","Equity","Health Care","$49,849,101","527,169","94.56","New York Stock Exchange Inc.","49,849,100.64"
"PSX","US7185461040","B78C4Y8","PHILLIPS 66","0.1696","Equity","Energy","$49,829,074","610,426","81.63","New York Stock Exchange Inc.","49,829,074.38"
"OMC","US6819191064","2279303","OMNICOM GROUP INC","0.1686","Equity","Consumer Discretionary","$49,555,765","642,830","77.09","New York Stock Exchange Inc.","49,555,764.70"
"MPC","US56585A1025","B3K3L40","MARATHON PETROLEUM CORP","0.1664","Equity","Energy","$48,892,749","466,178","104.88","New York Stock Exchange Inc.","48,892,748.64"
"LNG","US16411R2085","2654364","CHENIERE ENERGY INC","0.1662","Equity","Energy","$48,824,958","625,961","78.00","Nyse Mkt Llc","48,824,958.00"
"SWKS","US83088M1027","2961053","SKYWORKS SOLUTIONS INC","0.1659","Equity","Information Technology","$48,743,317","498,857","97.71","NASDAQ","48,743,317.47"
"MNST","US6117401017","B6X2H81","MONSTER BEVERAGE CORP","0.1647","Equity","Consumer Staples","$48,395,805","376,709","128.47","NASDAQ","48,395,805.23"
"BLK","US09247X1019","2494504","BLACKROCK INC.","0.1614","Equity","Financials","$47,417,666","128,142","370.04","New York Stock Exchange Inc.","47,417,665.68"
"APH","US0320951017","2145084","AMPHENOL CORP CLASS A","0.1599","Equity","Information Technology","$46,977,723","826,927","56.81","New York Stock Exchange Inc.","46,977,722.87"
"RAI","US7617131062","2429090","REYNOLDS AMERICAN INC","0.1598","Equity","Consumer Staples","$46,961,300","613,312","76.57","New York Stock Exchange Inc.","46,961,299.84"
"ADS","US0185811082","2762030","ALLIANCE DATA SYSTEMS CORP","0.1597","Equity","Information Technology","$46,938,708","154,760","303.30","New York Stock Exchange Inc.","46,938,708.00"
"DG","US2566771059","B5B1S13","DOLLAR GENERAL CORP","0.1581","Equity","Consumer Discretionary","$46,456,850","620,666","74.85","New York Stock Exchange Inc.","46,456,850.10"
"STZ","US21036P1084","2170473","CONSTELLATION BRANDS INC CLASS A","0.1557","Equity","Consumer Staples","$45,763,196","393,425","116.32","New York Stock Exchange Inc.","45,763,196.00"
"M","US55616P1049","2345022","MACYS INC","0.1552","Equity","Consumer Discretionary","$45,621,512","691,864","65.94","New York Stock Exchange Inc.","45,621,512.16"
"BEN","US3546131018","2350684","FRANKLIN RESOURCES INC","0.1518","Equity","Financials","$44,598,664","852,910","52.29","New York Stock Exchange Inc.","44,598,663.90"
"CVS","US1266501006","2577609","CVS HEALTH CORP","0.1496","Equity","Consumer Staples","$43,974,630","436,863","100.66","New York Stock Exchange Inc.","43,974,629.58"
"ROK","US7739031091","2754060","ROCKWELL AUTOMATION INC","0.1489","Equity","Industrials","$43,742,382","364,277","120.08","New York Stock Exchange Inc.","43,742,382.16"
"ISRG","US46120E6023","2871301","INTUITIVE SURGICAL INC","0.1474","Equity","Health Care","$43,301,938","87,599","494.32","NASDAQ","43,301,937.68"
"DLTR","US2567461080","2272476","DOLLAR TREE INC","0.1466","Equity","Consumer Discretionary","$43,087,935","544,177","79.18","NASDAQ","43,087,934.86"
"KMI","US49456B1017","B3NQ4P8","KINDER MORGAN INC","0.1444","Equity","Energy","$42,437,950","986,241","43.03","New York Stock Exchange Inc.","42,437,950.23"
"AMAT","US0382221051","2046552","APPLIED MATERIAL INC","0.1434","Equity","Information Technology","$42,132,367","2,139,785","19.69","NASDAQ","42,132,366.65"
"LVLT","US52729N3089","B5LL299","LEVEL COMMUNICATIONS INC","0.1398","Equity","Telecommunications","$41,072,970","727,986","56.42","New York Stock Exchange Inc.","41,072,970.12"
"PCYC","US7169331060","2689690","PHARMACYCLICS INC","0.1396","Equity","Health Care","$41,006,295","160,809","255.00","NASDAQ","41,006,295.00"
"ENDP","IE00BJ3V9050","BJ3V905","ENDO INTERNATIONAL PLC","0.1384","Equity","Health Care","$40,654,121","467,074","87.04","NASDAQ","40,654,120.96"
"EQIX","US29444U7000","BVLZX12","EQUINIX REIT INC","0.1355","Equity","Information Technology","$39,811,987","148,591","267.93","NASDAQ","39,811,986.63"
"DPS","US26138E1091","B2QW0Z8","DR PEPPER SNAPPLE GROUP INC","0.1345","Equity","Consumer Staples","$39,534,477","516,723","76.51","New York Stock Exchange Inc.","39,534,476.73"
"INCY","US45337C1027","2471950","INCYTE CORP","0.1345","Equity","Health Care","$39,511,572","380,541","103.83","NASDAQ","39,511,572.03"
"SBAC","US78388J1060","2429294","SBA COMMUNICATIONS CORP CLASS A","0.1337","Equity","Telecommunications","$39,298,354","338,925","115.95","NASDAQ","39,298,353.75"
"EA","US2855121099","2310194","ELECTRONIC ARTS INC","0.1335","Equity","Information Technology","$39,230,682","633,980","61.88","NASDAQ","39,230,682.40"
"K","US4878361082","2486813","KELLOGG","0.1334","Equity","Consumer Staples","$39,202,589","616,296","63.61","New York Stock Exchange Inc.","39,202,588.56"
"TYC","IE00BQRQXQ92","BQRQXQ9","TYCO INTERNATIONAL PLC","0.1329","Equity","Industrials","$39,060,941","982,171","39.77","New York Stock Exchange Inc.","39,060,940.67"
"MAR","US5719032022","2210614","MARRIOTT INTERNATIONAL INC CLASS A","0.1315","Equity","Consumer Discretionary","$38,645,820","481,268","80.30","NASDAQ","38,645,820.40"
"COG","US1270971039","2162340","CABOT OIL & GAS CORP","0.1310","Equity","Energy","$38,496,231","1,098,010","35.06","New York Stock Exchange Inc.","38,496,230.60"
"GWW","US3848021040","2380863","WW GRAINGER INC","0.1300","Equity","Industrials","$38,216,659","153,382","249.16","New York Stock Exchange Inc.","38,216,659.12"
"RHT","US7565771026","2447218","RED HAT INC","0.1288","Equity","Information Technology","$37,853,920","498,209","75.98","New York Stock Exchange Inc.","37,853,919.82"
"GMCR","US49271M1009","BKQVM44","KEURIG GREEN MOUNTAIN INC","0.1285","Equity","Consumer Staples","$37,765,004","372,124","101.49","NASDAQ","37,765,004.14"
"CHTR","US16117M3051","B4XT1S6","CHARTER COMMUNICATIONS INC CLASS A","0.1284","Equity","Consumer Discretionary","$37,721,909","208,789","180.67","NASDAQ","37,721,908.63"
"PAYX","US7043261079","2674458","PAYCHEX INC","0.1276","Equity","Information Technology","$37,491,987","763,118","49.13","NASDAQ","37,491,987.34"
"BF.B","US1156372096","2146838","BROWN FORMAN CORP CLASS B","0.1274","Equity","Consumer Staples","$37,439,048","404,834","92.48","New York Stock Exchange Inc.","37,439,048.32"
