iShares U.S. Technology ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"08-May-2015"
Total Net Assets,"$2,971,313,443"
Shares Outstanding,"27,550,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"LXK","US5297711070","2511908","LEXMARK INTERNATIONAL INC.","0.0714","Equity","Information Technology","$2,131,881","49,167","43.36","New York Stock Exchange Inc.","2,131,881.12"
"CIEN","US1717793095","B1FLZ21","CIENA CORP","0.0710","Equity","Information Technology","$2,119,657","96,086","22.06","New York Stock Exchange Inc.","2,119,657.16"
"MENT","US5872001061","2578033","MENTOR GRAPHICS CORP","0.0652","Equity","Information Technology","$1,948,592","80,156","24.31","NASDAQ","1,948,592.36"
"MDRX","US01988P1084","2710039","ALLSCRIPTS HEALTHCARE SOLUTIONS IN","0.0650","Equity","Health Care","$1,940,654","139,115","13.95","NASDAQ","1,940,654.25"
"FCS","US3037261035","2444479","FAIRCHILD SEMICONDUCTOR INTERNATIO","0.0647","Equity","Information Technology","$1,931,364","97,200","19.87","NASDAQ","1,931,364.00"
"PLT","US7274931085","2692030","PLANTRONICS INC.","0.0643","Equity","Information Technology","$1,920,104","35,032","54.81","New York Stock Exchange Inc.","1,920,103.92"
"DDD","US88554D2053","2889768","3D SYSTEMS CORP","0.0640","Equity","Information Technology","$1,911,239","85,629","22.32","New York Stock Exchange Inc.","1,911,239.28"
"TECD","US8782371061","2879532","TECH DATA CORP","0.0620","Equity","Information Technology","$1,852,958","31,116","59.55","NASDAQ","1,852,957.80"
"FNSR","US31787A5074","2517832","FINISAR CORP.","0.0607","Equity","Information Technology","$1,811,437","85,044","21.30","NASDAQ","1,811,437.20"
"DBD","US2536511031","2269229","DIEBOLD INC.","0.0595","Equity","Information Technology","$1,776,087","52,656","33.73","New York Stock Exchange Inc.","1,776,086.88"
"CACI","US1271903049","2159267","CACI INTERNATIONAL INC. CL A","0.0588","Equity","Information Technology","$1,755,442","19,544","89.82","New York Stock Exchange Inc.","1,755,442.08"
"IDCC","US45867G1013","2465737","INTERDIGITAL INC.","0.0576","Equity","Information Technology","$1,718,986","30,636","56.11","NASDAQ","1,718,985.96"
"SATS","US2787681061","B2NC471","ECHOSTAR CORP.","0.0572","Equity","Information Technology","$1,707,411","35,031","48.74","NASDAQ","1,707,410.94"
"SLAB","US8269191024","2568131","SILICON LABORATORIES INC.","0.0554","Equity","Information Technology","$1,653,120","32,212","51.32","NASDAQ","1,653,119.84"
"SAIC","US8086251076","BDTZZG7","SCIENCE APPLICATIONS INTERNATIONAL","0.0546","Equity","Information Technology","$1,630,982","31,725","51.41","New York Stock Exchange Inc.","1,630,982.25"
"EFII","US2860821022","2310202","ELECTRONICS FOR IMAGING INC.","0.0538","Equity","Information Technology","$1,607,034","38,575","41.66","NASDAQ","1,607,034.50"
"CVLT","US2041661024","B142B38","COMMVAULT SYSTEMS INC.","0.0516","Equity","Information Technology","$1,541,338","34,707","44.41","NASDAQ","1,541,337.87"
"PLCM","US73172K1043","2693420","POLYCOM INC.","0.0500","Equity","Information Technology","$1,491,759","110,994","13.44","NASDAQ","1,491,759.36"
"ROVI","US7793761021","B2R9T17","ROVI CORP.","0.0435","Equity","Information Technology","$1,299,008","74,229","17.50","NASDAQ","1,299,007.50"
"SMTC","US8168501018","2795542","SEMTECH CORP.","0.0423","Equity","Information Technology","$1,262,591","54,305","23.25","NASDAQ","1,262,591.25"
"AMD","US0079031078","2007849","ADVANCED MICRO DEVICES INC","0.0399","Equity","Information Technology","$1,191,503","515,802","2.31","NASDAQ","1,191,502.62"
"BOX","US10316T1043","BVB3BV2","BOX INC CLASS A","0.0060","Equity","Information Technology","$180,148","10,535","17.10","New York Stock Exchange Inc.","180,148.50"
 
