iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$16,277,174,839"
Shares Outstanding,"139,950,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"COLB","US1972361026","2176608","COLUMBIA BANKING SYSTEM INC.","0.2283","Equity","Financials","$37,273,635","1,248,698","29.85","NASDAQ","37,273,635.30"
"PEI","US7091021078","2680767","PENNSYLVANIA REAL ESTATE INVESTMEN","0.2280","Equity","Financials","$37,224,399","1,617,046","23.02","New York Stock Exchange Inc.","37,224,398.92"
"MTH","US59001A1025","2601326","MERITAGE HOMES CORP.","0.2276","Equity","Consumer Discretionary","$37,166,621","874,303","42.51","New York Stock Exchange Inc.","37,166,620.53"
"PNFP","US72346Q1040","2675097","PINNACLE FINANCIAL PARTNERS INC.","0.2269","Equity","Financials","$37,039,346","760,874","48.68","NASDAQ","37,039,346.32"
"APOG","US0375981091","2046176","APOGEE ENTERPRISES INC.","0.2260","Equity","Industrials","$36,903,156","678,866","54.36","NASDAQ","36,903,155.76"
"SIGI","US8163001071","2766173","SELECTIVE INSURANCE GROUP INC.","0.2260","Equity","Financials","$36,901,646","1,329,310","27.76","NASDAQ","36,901,645.60"
"NEOG","US6404911066","2630085","NEOGEN CORP.","0.2256","Equity","Health Care","$36,837,280","865,741","42.55","NASDAQ","36,837,279.55"
"NTCT","US64115T1043","2447285","NETSCOUT SYSTEMS INC.","0.2238","Equity","Information Technology","$36,534,771","876,554","41.68","NASDAQ","36,534,770.72"
"USTR","US9130041075","2923815","UNITED STATIONERS INC.","0.2226","Equity","Industrials","$36,347,009","901,240","40.33","NASDAQ","36,347,009.20"
"SONC","US8354511052","2821113","SONIC CORP.","0.2224","Equity","Consumer Discretionary","$36,304,121","1,191,471","30.47","NASDAQ","36,304,121.37"
"CVBF","US1266001056","2160645","CVB FINANCIAL CORP.","0.2220","Equity","Financials","$36,251,284","2,258,647","16.05","NASDAQ","36,251,284.35"
"LNCE","US8335511049","B54DFD7","SNYDERS-LANCE INC.","0.2215","Equity","Consumer Staples","$36,161,422","1,220,021","29.64","NASDAQ","36,161,422.44"
"COHR","US1924791031","2208374","COHERENT INC.","0.2201","Equity","Information Technology","$35,937,055","579,443","62.02","NASDAQ","35,937,054.86"
"WTS","US9427491025","2943620","WATTS WATER TECHNOLOGIES INC. CL A","0.2198","Equity","Industrials","$35,888,195","662,266","54.19","New York Stock Exchange Inc.","35,888,194.54"
"CNMD","US2074101013","2216010","CONMED CORP.","0.2191","Equity","Health Care","$35,770,894","645,451","55.42","NASDAQ","35,770,894.42"
